course_id,course_name,category,vendor,delivery_mode,duration_hours,difficulty_level,_gold_created_ts,_gold_updated_ts
C1344_CR,Supply Chain Analytics Chapter 4,Domain,Coursera,Self-paced,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1345_CR,Supply Chain Analytics Chapter 5,Domain,Coursera,Self-paced,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1346_CR,Supply Chain Analytics Chapter 6,Domain,Coursera,Self-paced,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1347_CR,Supply Chain Analytics Chapter 7,Domain,Coursera,Self-paced,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1348_CR,Supply Chain Analytics Chapter 8,Domain,Coursera,Self-paced,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1349_CR,Supply Chain Analytics Chapter 9,Domain,Coursera,Self-paced,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1350_CR,Supply Chain Analytics Chapter 10,Domain,Coursera,Self-paced,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1351_CR,Applied Data Science With Python Part 1,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1352_CR,Applied Data Science With Python Part 2,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1353_CR,Applied Data Science With Python Part 3,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1354_CR,Applied Data Science With Python Part 4,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1355_CR,Applied Data Science With Python Part 5,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1356_CR,Applied Data Science With Python Part 6,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1357_CR,Applied Data Science With Python Part 7,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1358_CR,Applied Data Science With Python Part 8,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1359_CR,Applied Data Science With Python Part 9,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1360_CR,Applied Data Science With Python Part 10,Data,Coursera,Instructor-led,16,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1361_CR,Big Data Ecosystems Lab 1,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1362_CR,Big Data Ecosystems Lab 2,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1363_CR,Big Data Ecosystems Lab 3,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1364_CR,Big Data Ecosystems Lab 4,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1365_CR,Big Data Ecosystems Lab 5,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1366_CR,Big Data Ecosystems Lab 6,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1367_CR,Big Data Ecosystems Lab 7,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1368_CR,Big Data Ecosystems Lab 8,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1369_CR,Big Data Ecosystems Lab 9,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1370_CR,Big Data Ecosystems Lab 10,Data,Coursera,Instructor-led,20,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1371_CR,Relational Database Design Module 1,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1372_CR,Relational Database Design Module 2,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1373_CR,Relational Database Design Module 3,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1374_CR,Relational Database Design Module 4,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1375_CR,Relational Database Design Module 5,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1376_CR,Relational Database Design Module 6,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1377_CR,Relational Database Design Module 7,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1378_CR,Relational Database Design Module 8,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1379_CR,Relational Database Design Module 9,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1380_CR,Relational Database Design Module 10,Data,Coursera,Instructor-led,12,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1381_CR,Data Warehousing Concepts Chapter 1,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1382_CR,Data Warehousing Concepts Chapter 2,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1383_CR,Data Warehousing Concepts Chapter 3,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1384_CR,Data Warehousing Concepts Chapter 4,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1385_CR,Data Warehousing Concepts Chapter 5,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1386_CR,Data Warehousing Concepts Chapter 6,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1387_CR,Data Warehousing Concepts Chapter 7,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1388_CR,Data Warehousing Concepts Chapter 8,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1389_CR,Data Warehousing Concepts Chapter 9,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1390_CR,Data Warehousing Concepts Chapter 10,Data,Coursera,Instructor-led,14,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1391_CR,Etl Pipeline Construction Workshop 1,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1392_CR,Etl Pipeline Construction Workshop 2,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1393_CR,Etl Pipeline Construction Workshop 3,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1394_CR,Etl Pipeline Construction Workshop 4,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1395_CR,Etl Pipeline Construction Workshop 5,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1396_CR,Etl Pipeline Construction Workshop 6,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1397_CR,Etl Pipeline Construction Workshop 7,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1398_CR,Etl Pipeline Construction Workshop 8,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1399_CR,Etl Pipeline Construction Workshop 9,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1400_CR,Etl Pipeline Construction Workshop 10,Data,Coursera,Instructor-led,18,Intermediate,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1401_CR,Cloud Native Architecture Part 1,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1402_CR,Cloud Native Architecture Part 2,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1403_CR,Cloud Native Architecture Part 3,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1404_CR,Cloud Native Architecture Part 4,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1405_CR,Cloud Native Architecture Part 5,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1406_CR,Cloud Native Architecture Part 6,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1407_CR,Cloud Native Architecture Part 7,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1408_CR,Cloud Native Architecture Part 8,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1409_CR,Cloud Native Architecture Part 9,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1410_CR,Cloud Native Architecture Part 10,Digital,Coursera,Self-paced,25,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1411_CR,Full Stack Web Development Lab 1,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1412_CR,Full Stack Web Development Lab 2,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1413_CR,Full Stack Web Development Lab 3,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1414_CR,Full Stack Web Development Lab 4,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1415_CR,Full Stack Web Development Lab 5,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1416_CR,Full Stack Web Development Lab 6,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1417_CR,Full Stack Web Development Lab 7,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1418_CR,Full Stack Web Development Lab 8,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1419_CR,Full Stack Web Development Lab 9,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1420_CR,Full Stack Web Development Lab 10,Digital,Coursera,Self-paced,30,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1421_CR,Cybersecurity Advanced Practices Module 1,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1422_CR,Cybersecurity Advanced Practices Module 2,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1423_CR,Cybersecurity Advanced Practices Module 3,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1424_CR,Cybersecurity Advanced Practices Module 4,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1425_CR,Cybersecurity Advanced Practices Module 5,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1426_CR,Cybersecurity Advanced Practices Module 6,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1427_CR,Cybersecurity Advanced Practices Module 7,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1428_CR,Cybersecurity Advanced Practices Module 8,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1429_CR,Cybersecurity Advanced Practices Module 9,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1430_CR,Cybersecurity Advanced Practices Module 10,Digital,Coursera,Self-paced,22,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1431_CR,Enterprise Agile Frameworks Chapter 1,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1432_CR,Enterprise Agile Frameworks Chapter 2,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1433_CR,Enterprise Agile Frameworks Chapter 3,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1434_CR,Enterprise Agile Frameworks Chapter 4,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1435_CR,Enterprise Agile Frameworks Chapter 5,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1436_CR,Enterprise Agile Frameworks Chapter 6,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1437_CR,Enterprise Agile Frameworks Chapter 7,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1438_CR,Enterprise Agile Frameworks Chapter 8,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1439_CR,Enterprise Agile Frameworks Chapter 9,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1440_CR,Enterprise Agile Frameworks Chapter 10,Digital,Coursera,Self-paced,20,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1441_CR,Digital Transformation Strategy Workshop 1,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1442_CR,Digital Transformation Strategy Workshop 2,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1443_CR,Digital Transformation Strategy Workshop 3,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1444_CR,Digital Transformation Strategy Workshop 4,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1445_CR,Digital Transformation Strategy Workshop 5,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1446_CR,Digital Transformation Strategy Workshop 6,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1447_CR,Digital Transformation Strategy Workshop 7,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1448_CR,Digital Transformation Strategy Workshop 8,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1449_CR,Digital Transformation Strategy Workshop 9,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1450_CR,Digital Transformation Strategy Workshop 10,Digital,Coursera,Self-paced,24,Advanced,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1451_CR,Ai For Everyone Module 1,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1452_CR,Ai For Everyone Module 2,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1453_CR,Ai For Everyone Module 3,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1454_CR,Ai For Everyone Module 4,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1455_CR,Ai For Everyone Module 5,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1456_CR,Ai For Everyone Module 6,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1457_CR,Ai For Everyone Module 7,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1458_CR,Ai For Everyone Module 8,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1459_CR,Ai For Everyone Module 9,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1460_CR,Ai For Everyone Module 10,AI,Coursera,Instructor-led,8,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1461_CR,Intro To Machine Learning Part 1,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1462_CR,Intro To Machine Learning Part 2,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1463_CR,Intro To Machine Learning Part 3,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1464_CR,Intro To Machine Learning Part 4,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1465_CR,Intro To Machine Learning Part 5,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1466_CR,Intro To Machine Learning Part 6,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1467_CR,Intro To Machine Learning Part 7,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1468_CR,Intro To Machine Learning Part 8,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1469_CR,Intro To Machine Learning Part 9,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1470_CR,Intro To Machine Learning Part 10,AI,Coursera,Instructor-led,10,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1471_CR,Neural Networks Basics Lab 1,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1472_CR,Neural Networks Basics Lab 2,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1473_CR,Neural Networks Basics Lab 3,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1474_CR,Neural Networks Basics Lab 4,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1475_CR,Neural Networks Basics Lab 5,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1476_CR,Neural Networks Basics Lab 6,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1477_CR,Neural Networks Basics Lab 7,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1478_CR,Neural Networks Basics Lab 8,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1479_CR,Neural Networks Basics Lab 9,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1480_CR,Neural Networks Basics Lab 10,AI,Coursera,Instructor-led,12,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1481_CR,Generative Ai Fundamentals Chapter 1,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1482_CR,Generative Ai Fundamentals Chapter 2,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1483_CR,Generative Ai Fundamentals Chapter 3,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1484_CR,Generative Ai Fundamentals Chapter 4,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1485_CR,Generative Ai Fundamentals Chapter 5,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1486_CR,Generative Ai Fundamentals Chapter 6,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1487_CR,Generative Ai Fundamentals Chapter 7,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1488_CR,Generative Ai Fundamentals Chapter 8,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1489_CR,Generative Ai Fundamentals Chapter 9,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
C1490_CR,Generative Ai Fundamentals Chapter 10,AI,Coursera,Instructor-led,14,Beginner,2026-06-09T17:52:57.256Z,2026-06-10T12:08:38.343Z
